id,location,noise_level,noise_category,acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,gyroscope_orientation,movement_state,estado
159,Zoo,39.56,moderado,-0.13900365871777476,1.29911042535633,9.01111677984158,-1.9021833983913834,2.655706401195689,2.785471997963991,virado para cima,movimento lento,silenciar
160,Praia,79.02,ruidoso,0.02844645223192188,-0.17588152577273475,9.922457374739114,-1.6401385561577075,-3.2630738127464487,-2.253002595027728,virado para baixo,estatico,não alterar
161,GinÃ¡sio,32.48,moderado,3.5223698926201514,3.580974518700897,13.084052319943618,4.872791235229663,2.1233144176859278,5.736239149886603,virado para cima,movimento rapido,não alterar
162,Restaurante,17.94,silencio,-0.13243488959968236,-0.021603056514655827,9.684969316620991,-3.1595511349420407,1.3710916368880053,2.6229102388046335,virado para cima,estatico,silenciar
163,Igreja,19.03,silencio,0.3637493489505672,-1.2993082568393866,8.841037307665678,1.8318718289469291,-4.287742778145809,1.7281005660620392,virado para cima,movimento lento,silenciar
164,Farmacia,10.95,silencio,2.627920826926509,-4.554686479762535,9.97094993170005,-0.6448859065157109,-0.6825072950251407,-1.0064150076966545,virado para baixo,movimento rapido,não alterar
165,GinÃ¡sio,34.07,moderado,-0.01862283228332054,-0.14719940476090632,9.688598816139766,3.2247687266439127,-4.191108357191271,-3.075865409782064,virado para baixo,estatico,silenciar
166,Zoo,94.01,ruidoso,1.2890546704727641,-0.8422392943710162,9.278604186968042,-0.7438893151028996,-2.735583387259365,-2.33462923153744,virado para baixo,movimento lento,não alterar
167,Escola,23.08,silencio,0.5943170135254476,-4.760140875464669,10.77479434743288,-3.239313258750546,2.760247526832173,9.697879723114205,virado para cima,movimento rapido,não alterar
168,Museu,13.11,silencio,0.9225147480674751,1.327297744841637,9.412854735252516,-2.3631728221361996,-2.1966506153123557,0.9444002333620792,virado para cima,movimento lento,silenciar
169,Farmacia,94.37,ruidoso,1.0656146644243951,0.6989664162832323,8.84725032480545,-1.4230614669214061,4.590598676490369,8.133172151130017,virado para cima,movimento lento,não alterar
170,Farmacia,42.13,moderado,0.17294950994228814,-0.053257600646937464,9.794990584799622,1.4868243591104684,-4.444041496143293,9.00366806760865,virado para cima,estatico,silenciar
171,Hospital,12.42,silencio,-0.8235526953085776,-1.2844237203613922,9.630889175612888,-4.640591297020117,-2.0773802859419117,-8.396481021866324,virado para baixo,movimento lento,silenciar
172,Igreja,65.35,moderado,0.609283484744739,1.1374673776704238,9.064442283044453,-0.9278641309860318,-0.40002181610401966,-2.3336762430217957,virado para baixo,movimento lento,silenciar
173,Farmacia,27.87,silencio,2.992450448172221,2.848314312906206,8.833827200296913,0.5724406206836582,4.241928979184958,-4.624719245843457,virado para baixo,movimento rapido,não alterar
174,Shopping,62.8,moderado,2.6400635246319997,0.8654719359570837,5.31256631074856,-2.5614723963283654,1.1385240172478786,9.711751577537612,virado para cima,movimento rapido,não alterar
175,Aeroporto,9.35,silencio,-1.2687655746296649,0.3281486944823224,9.648624605555511,-2.948462207781993,-0.2915681289037322,7.284389602932227,virado para cima,movimento lento,silenciar
176,Igreja,18.51,silencio,-4.262333316319188,2.7040677349282305,5.949107842313036,4.444169542625588,3.247247622682149,-5.68940531827132,virado para baixo,movimento rapido,não alterar
177,Restaurante,26.35,silencio,3.8832309339732287,-0.2816432999242089,13.210501405540322,2.8454291904655427,2.5830401825297518,-8.771553720581469,virado para baixo,movimento rapido,não alterar
178,Shopping,95.49,ruidoso,0.274854626584357,0.44279749029429594,8.173536926228763,1.9101977912147519,-2.93246761865298,6.546747819901996,virado para cima,movimento lento,não alterar
179,Biblioteca,72.24,ruidoso,-0.7168767337632305,0.22988853321209168,9.17394871654615,4.827865914454577,-3.4071236101537155,-8.997804170505324,virado para baixo,movimento lento,não alterar
180,Cafe,21.52,silencio,2.3453453074970803,-0.005229506930151118,13.889883433629905,-2.093896031774592,-3.3041152214387335,8.365865723146358,virado para cima,movimento rapido,não alterar
181,Shopping,81.95,ruidoso,-1.2036699339185133,-0.7297147796895691,9.177176312146953,2.466189693005246,2.903340782430605,3.1652069307271615,virado para cima,movimento lento,não alterar
182,Centro de Conferencias,52.34,moderado,-0.009602018479742153,0.16524671365980775,9.738099343728326,4.02397362337257,0.058096702113094825,1.4475160962561882,virado para cima,estatico,silenciar
183,Universidade,60.24,moderado,0.11531110435483327,0.07659885622095647,9.70069908090989,-4.621016815818644,-4.128595078312218,-2.7496627594118817,virado para baixo,estatico,silenciar
184,Campo de Futebol,12.68,silencio,0.06516533114610468,-0.16132500746891135,9.682538503986502,-1.1078255667139456,2.30164348551706,8.766482732010612,virado para cima,estatico,silenciar
185,Zoo,55.05,moderado,0.011129728393785954,0.05025836766978892,9.905946738052974,-1.0804731795846207,4.552933657368103,3.0415445971194646,virado para cima,estatico,silenciar
186,Escola,78.77,ruidoso,-5.405848419632291,-3.651408824110248,5.4129717766458025,1.5810790361874572,1.895250355638524,-5.1719539819793665,virado para baixo,movimento rapido,não alterar
187,Estacao de Comboios,47.4,moderado,-5.449807529316011,-2.8951175330754104,10.586711929252647,-4.662822187385039,3.8611861265143066,2.63232643903121,virado para cima,movimento rapido,não alterar
188,Shopping,18.74,silencio,0.19174775740456973,0.17983488013774934,9.93030428814505,2.8553314884888708,-4.411456874142214,-3.8612491753030427,virado para baixo,estatico,silenciar
189,Parque,8.17,silencio,1.5804427478003564,0.7511327098697995,11.765832292675302,3.154238800007098,-3.9474638733243803,-9.27881594145723,virado para baixo,movimento rapido,não alterar
190,Piscina,86.77,ruidoso,0.45592597586595973,-0.04313307282287138,9.60152293278853,-1.4243365242649288,-2.6239567576344744,2.16768529267999,virado para cima,movimento lento,não alterar
191,Estacao de Comboios,32.02,moderado,0.12844715740355772,0.32662601337334674,9.798147205216644,-0.36423110515157275,-3.819614838589266,5.968408159215282,virado para cima,movimento lento,silenciar
192,Hospital,44.87,moderado,1.2620922448383065,0.004082654932658247,8.499446373604943,-4.801087727913794,3.067109264088185,-7.183222586814055,virado para baixo,movimento lento,silenciar
193,Igreja,57.36,moderado,0.013047175367958186,-0.15708955562800805,9.841028798801636,-3.3793145846246366,1.2604242028303387,8.745938503118117,virado para cima,estatico,silenciar
194,Casa,29.11,silencio,2.447349678297683,-3.775950990730071,12.294775102068353,1.2445313258592219,-4.894821718946925,4.189011841250025,virado para cima,movimento rapido,não alterar
195,Cinema,79.05,ruidoso,1.6026759307818317,3.1462494965517642,13.656362556858989,2.0420864427189622,-3.573554576435564,-5.797653011550418,virado para baixo,movimento rapido,não alterar
196,Cafe,40.41,moderado,0.11906314291915704,0.050307717449810274,9.878670166983055,0.0585530943901607,4.925990677700203,-4.510889271225691,virado para baixo,estatico,silenciar
197,Hotel,89.88,ruidoso,0.14143963255438385,0.18944505593649724,9.790439597244877,0.551155609158993,4.479443587189242,8.692023639838089,virado para cima,estatico,não alterar
198,Praia,60.8,moderado,-0.17382500635901238,0.18611867982410873,9.86986009724481,3.6140604054222716,2.939026977407657,0.004766922329899698,virado para cima,estatico,silenciar
199,Zoo,27.93,silencio,-1.3387596757778577,1.3301380383441397,8.026511912238247,1.285713654888309,4.2202297290486674,7.393483708509844,virado para cima,movimento lento,silenciar
200,Aeroporto,90.77,ruidoso,4.039622690426803,-1.6677743971071375,12.574285322976667,3.8918574091235563,4.138336565345259,2.3322454053781345,virado para cima,movimento rapido,não alterar
201,Cafe,61.14,moderado,-0.11935913382979653,-0.062362000411679164,9.704247819917443,-3.5349225475673145,-4.999033116712899,5.293465763969358,virado para cima,estatico,silenciar
202,Restaurante,5.59,silencio,3.9298702745597964,3.522373148830015,13.929506567375501,1.9670252331257956,-1.4515252221906916,6.072988293290247,virado para cima,movimento rapido,não alterar
203,Praia,9.12,silencio,-0.0636064917778549,-0.06560894109295146,9.863757974650664,0.8178582773012841,3.4045341723399534,4.2518856345234965,virado para cima,estatico,silenciar
204,Museu,92.09,ruidoso,-0.9012934423154726,1.2135124964130322,9.321882088634991,1.2490429476594394,2.4734236694521385,6.632016537164334,virado para cima,movimento lento,não alterar
205,Universidade,32.46,moderado,0.5017207945870581,-0.227445944285666,8.455364448417015,3.587255506471343,0.7117115259495459,-5.723793944891609,virado para baixo,movimento rapido,não alterar
206,Campo de Futebol,91.74,ruidoso,0.12081288951064212,0.03968848072469147,9.776551765883328,4.3185728484858625,0.18320871020352159,-6.253378789621951,virado para baixo,estatico,não alterar
207,Estacao de Comboios,51.35,moderado,-0.6903502265236418,1.1605996303295107,9.239908576440964,1.4521921929793846,2.282818233523106,1.379126640682897,virado para cima,movimento lento,silenciar
208,Escola,81.61,ruidoso,-0.18169582619785746,-0.1307901327287654,9.980611297961088,4.579348160988022,4.005422670529852,9.410962730486848,virado para cima,estatico,não alterar
209,Piscina,27.03,silencio,0.8509844293431081,0.7162640222221026,8.545099783876834,-3.24677197071763,2.541012149212016,8.646809695760416,virado para cima,movimento lento,silenciar
210,Piscina,52.1,moderado,0.1438136024484586,-0.057671974910719126,9.792290770722769,-3.4570659407764373,2.938848632417501,-2.691368113966436,virado para baixo,estatico,silenciar
211,Museu,68.11,moderado,0.1167027935267918,0.1413990864240614,9.656595188634682,3.595990620826854,-0.36776152817498453,-1.482694217315132,virado para baixo,estatico,silenciar
212,Aeroporto,27.89,silencio,-1.0828171368227062,-1.4061129526956622,8.683169851252565,-3.6685360941805554,5.062960796696425,-8.223850061482926,virado para baixo,movimento lento,silenciar
213,Museu,93.59,ruidoso,-0.13069677700765692,-0.09142059281236925,9.885511934457814,3.8677917561815023,4.158746505497045,-8.003478069497856,virado para baixo,estatico,não alterar
214,Aeroporto,85.55,ruidoso,0.01767706783106701,0.14446336002856902,9.685278164288741,2.982608926512818,-2.9271112712970258,-5.014577610144245,virado para baixo,estatico,não alterar
215,Universidade,17.42,silencio,0.14636383987899904,0.02744718771331045,9.845896312580411,3.085045566187955,-2.278413377033769,-9.742143686155735,virado para baixo,movimento lento,silenciar
216,Museu,30.92,moderado,-0.09616378257276725,0.08624482113218818,9.615847611901657,3.662927201397081,-0.10113616704867724,8.375242108405669,virado para cima,estatico,silenciar
217,Hospital,39.77,moderado,-0.5601376730658055,-0.9494820072676656,8.614657626466526,1.7476146835354958,2.295100576592697,-1.9508039516483935,virado para baixo,movimento lento,silenciar
218,Escola,22.37,silencio,0.22266318498682924,0.5577815976494334,9.49717392822682,2.8092422811515236,3.435240674215723,-8.730232765568443,virado para baixo,movimento lento,silenciar
219,Cafe,87.73,ruidoso,0.13380659787252647,1.8460654910177148,8.999085687972936,-3.3459011563347456,-0.03542889874875542,1.1078297602763443,virado para cima,movimento rapido,não alterar
220,GinÃ¡sio,20.56,silencio,-0.11092833896609076,-0.1802795928987685,9.873979892501858,1.3832328079923126,4.441285612847937,-6.441806332409913,virado para baixo,estatico,silenciar
221,Auditorio,90.05,ruidoso,-0.1881633336407994,0.009743792467594353,9.909181188250283,-4.4957679636655845,3.021720991089752,5.769910031503042,virado para cima,estatico,não alterar
222,Hospital,61.75,moderado,-1.1305848372815719,-0.5448434802510302,8.51344773097258,-1.2591417741717024,-3.9328510272996007,5.405821236597805,virado para cima,movimento lento,silenciar
223,Igreja,61.95,moderado,0.0562397143476675,-0.17421408123046783,9.699176865414692,-0.9169990823826218,-0.2289749674135092,8.941081880724381,virado para cima,estatico,silenciar
224,Auditorio,11.1,silencio,3.452349134583061,0.7610555819948814,8.598643688154292,2.3750817871051777,3.7349251783763124,-3.0236361633530944,virado para baixo,movimento rapido,não alterar
225,Estacao de Comboios,63.17,moderado,-4.710632572983403,-0.45185142005645407,6.024636839730371,-2.0807943353982994,2.4899548911685234,8.685185454087835,virado para cima,movimento rapido,não alterar
226,Cafe,52.63,moderado,2.3007919661286387,-1.26889187243599,10.045368406596644,-0.2656691863640812,-1.2481129994056994,-7.847608024972181,virado para baixo,movimento rapido,não alterar
227,Igreja,81.12,ruidoso,3.867545348061647,1.5284781492075563,12.071500007658335,3.787837946927515,3.8472206721448874,-7.646198398528133,virado para baixo,movimento rapido,não alterar
228,Cafe,56.57,moderado,0.019939810323603258,0.8300768391361846,9.559340402500531,-3.0682892904445835,3.5501143280980645,8.895369509762778,virado para cima,movimento lento,silenciar
229,Cafe,93.29,ruidoso,0.1402734248873384,-0.028498317895652547,9.749882116999633,-3.4705831644894327,-0.44431959994875253,-1.2299931001141833,virado para baixo,estatico,não alterar
230,Cafe,93.47,ruidoso,0.1877084828552077,-0.11004119269963782,9.898619566531115,-3.762223269786293,-1.6941561414496003,8.70541869510065,virado para cima,estatico,não alterar
231,Farmacia,26.74,silencio,1.187184406539691,-3.8788758941854096,6.36388390052819,2.1712257134841892,2.549183848260829,8.682670249325842,virado para cima,movimento rapido,não alterar
232,Piscina,56.3,moderado,0.040188508784568755,0.1205720118126632,9.732287974425596,-1.578817468718277,2.6356191744788546,-5.029331131302647,virado para baixo,estatico,silenciar
233,Casa,50.61,moderado,5.4449001205413055,-3.7366300475028833,7.294964807646666,-1.6368446902285174,-3.384334472837459,-7.46758567031463,virado para baixo,movimento rapido,não alterar
234,Aeroporto,91.99,ruidoso,-4.2381891262592095,-2.7276618731562388,14.948600545417646,0.8635668940921826,-1.1599127378667382,-6.346238157773303,virado para baixo,movimento rapido,não alterar
235,GinÃ¡sio,79.48,ruidoso,-0.9421196804158818,-0.2915197719587006,14.56780491873839,0.5303124054031512,-3.1628491611842757,-2.528952425274054,virado para baixo,movimento rapido,não alterar
236,Universidade,5.24,silencio,0.1947457041174232,-0.11279375654024726,9.43505911748613,0.2907234052256008,-0.726396755119333,9.495987224189625,virado para cima,movimento lento,silenciar
237,Hotel,81.72,ruidoso,-0.7845911841243911,1.7160844059019302,11.87624870110183,-1.6977676766454648,2.5821757434467334,-9.579038417406894,virado para baixo,movimento rapido,não alterar
238,Zoo,10.57,silencio,0.1365052787853004,0.07553163153534437,9.897126714345786,0.7076234442492855,4.7552333092502455,-3.0435445296290284,virado para baixo,estatico,silenciar
239,Parque,20.2,silencio,0.45753329844304336,-1.5701440623432834,9.288728540406215,-2.967558137263636,-5.014966489111763,-1.3648659834386763,virado para baixo,movimento rapido,não alterar
240,Estacao de Comboios,0.83,silencio,-0.011785247872725613,0.11642558932457536,9.837241039887996,4.471451862278066,1.4551661981063073,9.644065542191989,virado para cima,estatico,silenciar
241,Igreja,61.99,moderado,-1.1814106244925129,-0.4587494430268175,8.47782046973679,0.7054912494529466,3.3701341498181105,8.757486408494149,virado para cima,movimento lento,silenciar
242,Zoo,93.72,ruidoso,0.04431559212138653,0.040749293559696975,9.727902784224451,-4.912810826035035,-4.55389109626227,3.230565660508863,virado para cima,estatico,não alterar
243,Praia,0.35,silencio,2.5400755832757227,-4.218521211332657,5.9130961949325584,-3.6637504659743914,3.639464514477949,-4.820519950624741,virado para baixo,movimento rapido,não alterar
